product_id,manufacturer_id,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,categories,category_id,parent_category
24803,515,4,0,486,3,16,1980.0,1980.0,453.0
3141,1163,10,2,503,0,85,3424.0,3424.0,391.0
24285,623,4,0,487,3,89,2203.0,2203.0,276.0
24285,623,4,0,487,3,89,2716.0,2716.0,334.0
16386,1163,10,0,503,0,85,3424.0,3424.0,391.0
22181,73,10,0,421,3,3,2116.0,2116.0,240.0
22181,73,10,0,421,3,3,3224.0,3224.0,244.0
22181,73,10,0,421,3,3,2690.0,2690.0,148.0
8675,994,4,1,491,3,48,1569.0,1569.0,244.0
8675,994,4,1,491,3,48,1898.0,1898.0,390.0
8675,994,4,1,491,3,48,2586.0,2586.0,390.0
12440,994,4,0,491,3,48,1569.0,1569.0,244.0
12440,994,4,0,491,3,48,1898.0,1898.0,390.0
12440,994,4,0,491,3,48,2586.0,2586.0,390.0
2202,251,4,1,468,0,-1,1123.0,1123.0,144.0
4557,890,4,1,484,0,144,,1953.8,613.0
31382,1053,6,0,491,0,117,3775.0,3775.0,175.0
31382,1053,6,0,491,0,117,813.0,813.0,175.0
31382,1053,6,0,491,0,117,4062.0,4062.0,522.0
27392,386,10,0,503,0,17,3252.0,3252.0,159.0
27392,386,10,0,503,0,17,3297.0,3297.0,159.0
27392,386,10,0,503,0,17,1851.0,1851.0,159.0
27392,386,10,0,503,0,17,1578.0,1578.0,342.0
27392,386,10,0,503,0,17,1085.0,1085.0,342.0
31176,716,4,0,466,0,-1,2722.0,2722.0,238.0
31176,716,4,0,466,0,-1,3625.0,3625.0,238.0
31176,716,4,0,466,0,-1,752.0,752.0,125.0
31176,716,4,0,466,0,-1,3975.0,3975.0,522.0
6578,1306,6,2,421,3,6,3224.0,3224.0,244.0
6578,1306,6,2,421,3,6,701.0,701.0,484.0
26177,702,10,1,519,0,17,178.0,178.0,130.0
26177,702,10,1,519,0,17,3625.0,3625.0,238.0
26177,702,10,1,519,0,17,2979.0,2979.0,177.0
20031,349,4,1,536,3,66,,2188.4,613.0
31146,1306,6,1,421,3,6,3224.0,3224.0,244.0
31146,1306,6,1,421,3,6,701.0,701.0,484.0
3527,977,10,0,525,0,86,3900.0,3900.0,522.0
3527,977,10,0,525,0,86,3901.0,3901.0,522.0
3527,977,10,0,525,0,86,3902.0,3902.0,522.0
3527,977,10,0,525,0,86,3903.0,3903.0,522.0
3527,977,10,0,525,0,86,3910.0,3910.0,522.0
3527,977,10,0,525,0,86,3918.0,3918.0,522.0
3527,977,10,0,525,0,86,3099.0,3099.0,539.0
32508,406,4,0,502,0,161,3704.0,3704.0,31.0
32508,406,4,0,502,0,161,3262.0,3262.0,609.0
32508,406,4,0,502,0,161,1789.0,1789.0,206.0
32508,406,4,0,502,0,161,3659.0,3659.0,415.0
4727,977,10,0,525,0,86,3900.0,3900.0,522.0
4727,977,10,0,525,0,86,3901.0,3901.0,522.0
4727,977,10,0,525,0,86,3902.0,3902.0,522.0
4727,977,10,0,525,0,86,3903.0,3903.0,522.0
4727,977,10,0,525,0,86,3910.0,3910.0,522.0
4727,977,10,0,525,0,86,3918.0,3918.0,522.0
4727,977,10,0,525,0,86,3099.0,3099.0,539.0
21606,977,10,0,525,0,86,3900.0,3900.0,522.0
21606,977,10,0,525,0,86,3901.0,3901.0,522.0
21606,977,10,0,525,0,86,3902.0,3902.0,522.0
21606,977,10,0,525,0,86,3903.0,3903.0,522.0
21606,977,10,0,525,0,86,3910.0,3910.0,522.0
21606,977,10,0,525,0,86,3918.0,3918.0,522.0
21606,977,10,0,525,0,86,3099.0,3099.0,539.0
12424,349,4,1,536,3,66,,2188.4,613.0
3611,1056,10,0,510,0,43,824.0,824.0,378.0
3611,1056,10,0,510,0,43,3259.0,3259.0,378.0
3611,1056,10,0,510,0,43,1064.0,1064.0,322.0
12745,1053,10,1,491,0,77,,2467.8,613.0
29603,243,10,0,503,0,101,3444.0,3444.0,522.0
29603,243,10,0,503,0,101,4003.0,4003.0,522.0
29603,243,10,0,503,0,101,2124.0,2124.0,71.0
29603,243,10,0,503,0,101,3613.0,3613.0,522.0
14365,243,10,0,503,0,101,3497.0,3497.0,361.0
14365,243,10,0,503,0,101,3613.0,3613.0,522.0
14365,243,10,0,503,0,101,3547.0,3547.0,71.0
2704,243,10,0,503,0,9,775.0,775.0,612.0
2704,243,10,0,503,0,9,3613.0,3613.0,522.0
26505,349,4,1,536,3,66,,2188.4,613.0
12004,669,10,1,507,0,17,,3389.4,613.0
22254,908,10,1,536,0,91,1920.0,1920.0,120.0
22254,908,10,1,536,0,91,300.0,300.0,28.0
23421,908,10,1,536,0,91,1920.0,1920.0,120.0
23421,908,10,1,536,0,91,300.0,300.0,28.0
23421,908,10,1,536,0,91,3907.0,3907.0,522.0
23421,908,10,1,536,0,91,4037.0,4037.0,522.0
20394,430,4,1,432,0,159,1348.0,1348.0,212.0
31380,535,6,1,495,3,146,2136.0,2136.0,15.0
19824,523,10,1,503,0,85,1091.0,1091.0,529.0
19824,523,10,1,503,0,85,3409.0,3409.0,522.0
19824,523,10,1,503,0,85,1763.0,1763.0,522.0
19824,523,10,1,503,0,85,2325.0,2325.0,80.0
21637,269,4,1,530,0,-1,,1542.8,613.0
1358,386,10,0,503,0,85,3654.0,3654.0,361.0
1358,386,10,0,503,0,85,1760.0,1760.0,313.0
1358,386,10,0,503,0,85,268.0,268.0,159.0
1358,386,10,0,503,0,85,3297.0,3297.0,159.0
1358,386,10,0,503,0,85,1851.0,1851.0,159.0
1358,386,10,0,503,0,85,1578.0,1578.0,342.0
1358,386,10,0,503,0,85,1085.0,1085.0,342.0
1358,386,10,0,503,0,85,2995.0,2995.0,391.0
1358,386,10,0,503,0,85,3934.0,3934.0,522.0
29644,752,4,1,432,0,159,,3820.0,613.0
32448,1036,4,1,462,0,-1,,3242.8,613.0
8539,1036,4,1,462,0,-1,,3242.8,613.0
5381,1215,10,1,503,0,122,2005.0,2005.0,361.0
5381,1215,10,1,503,0,122,1000.0,1000.0,257.0
5381,1215,10,1,503,0,122,3953.0,3953.0,522.0
5381,1215,10,1,503,0,122,4030.0,4030.0,522.0
5381,1215,10,1,503,0,122,3970.0,3970.0,522.0
13943,771,10,2,522,0,132,2790.0,2790.0,526.0
13943,771,10,2,522,0,132,745.0,745.0,243.0
15096,349,4,1,536,3,66,,2188.4,613.0
8434,771,10,2,522,0,132,2790.0,2790.0,526.0
8434,771,10,2,522,0,132,745.0,745.0,243.0
115,898,6,0,479,0,117,1069.0,1069.0,193.0
115,898,6,0,479,0,117,1800.0,1800.0,13.0
115,898,6,0,479,0,117,1800.0,1800.0,410.0
784,546,4,1,444,3,66,,1849.0,613.0
13572,388,10,2,492,0,39,2002.0,2002.0,15.0
13572,388,10,2,492,0,39,1617.0,1617.0,449.0
5574,386,10,1,503,0,85,268.0,268.0,159.0
5574,386,10,1,503,0,85,3297.0,3297.0,159.0
5574,386,10,1,503,0,85,1851.0,1851.0,159.0
5574,386,10,1,503,0,85,1578.0,1578.0,342.0
5574,386,10,1,503,0,85,1085.0,1085.0,342.0
3700,876,10,1,536,3,156,3185.0,3185.0,165.0
19791,876,10,2,536,3,156,3185.0,3185.0,165.0
20787,1127,10,1,53,0,87,327.0,327.0,37.0
20787,1127,10,1,53,0,87,414.0,414.0,518.0
20787,1127,10,1,53,0,87,4020.0,4020.0,522.0
26533,1337,4,0,491,0,66,1920.0,1920.0,120.0
26533,1337,4,0,491,0,66,4047.0,4047.0,522.0
15180,1010,10,0,503,0,17,1091.0,1091.0,529.0
15180,1010,10,0,503,0,17,3782.0,3782.0,569.0
15180,1010,10,0,503,0,17,2995.0,2995.0,391.0
15180,1010,10,0,503,0,17,3654.0,3654.0,361.0
15180,1010,10,0,503,0,17,3970.0,3970.0,522.0
11996,618,4,0,402,0,44,109.0,109.0,207.0
11996,618,4,0,402,0,44,1259.0,1259.0,433.0
11996,618,4,0,402,0,44,3221.0,3221.0,5.0
11996,618,4,0,402,0,44,169.0,169.0,232.0
11996,618,4,0,402,0,44,1879.0,1879.0,550.0
11996,618,4,0,402,0,44,2612.0,2612.0,229.0
11996,618,4,0,402,0,44,3668.0,3668.0,257.0
11996,618,4,0,402,0,44,2547.0,2547.0,607.0
11996,618,4,0,402,0,44,3047.0,3047.0,362.0
11996,618,4,0,402,0,44,2738.0,2738.0,362.0
11996,618,4,0,402,0,44,3514.0,3514.0,362.0
11996,618,4,0,402,0,44,2259.0,2259.0,362.0
9306,1496,4,1,21,3,74,2969.0,2969.0,606.0
9306,1496,4,1,21,3,74,545.0,545.0,175.0
9306,1496,4,1,21,3,74,839.0,839.0,341.0
9306,1496,4,1,21,3,74,4087.0,4087.0,522.0
9306,1496,4,1,21,3,74,4088.0,4088.0,522.0
9306,1496,4,1,21,3,74,4089.0,4089.0,522.0
9306,1496,4,1,21,3,74,3963.0,3963.0,522.0
18884,618,4,0,402,0,44,109.0,109.0,207.0
18884,618,4,0,402,0,44,1259.0,1259.0,433.0
18884,618,4,0,402,0,44,3221.0,3221.0,5.0
18884,618,4,0,402,0,44,169.0,169.0,232.0
18884,618,4,0,402,0,44,1879.0,1879.0,550.0
18884,618,4,0,402,0,44,957.0,957.0,287.0
18884,618,4,0,402,0,44,3569.0,3569.0,95.0
18884,618,4,0,402,0,44,2612.0,2612.0,229.0
18884,618,4,0,402,0,44,3668.0,3668.0,257.0
18884,618,4,0,402,0,44,2547.0,2547.0,607.0
18884,618,4,0,402,0,44,3047.0,3047.0,362.0
18884,618,4,0,402,0,44,2738.0,2738.0,362.0
18884,618,4,0,402,0,44,3514.0,3514.0,362.0
18884,618,4,0,402,0,44,2259.0,2259.0,362.0
11165,1496,4,0,21,3,74,2969.0,2969.0,606.0
11165,1496,4,0,21,3,74,545.0,545.0,175.0
11165,1496,4,0,21,3,74,839.0,839.0,341.0
11165,1496,4,0,21,3,74,4087.0,4087.0,522.0
11165,1496,4,0,21,3,74,4088.0,4088.0,522.0
11165,1496,4,0,21,3,74,4089.0,4089.0,522.0
11165,1496,4,0,21,3,74,3963.0,3963.0,522.0
13789,515,10,1,502,0,178,3639.0,3639.0,515.0
18824,990,4,0,474,0,-1,3867.0,3867.0,93.0
18824,990,4,0,474,0,-1,1998.0,1998.0,124.0
18824,990,4,0,474,0,-1,2521.0,2521.0,321.0
18824,990,4,0,474,0,-1,3025.0,3025.0,321.0
18824,990,4,0,474,0,-1,46.0,46.0,321.0
18824,990,4,0,474,0,-1,1313.0,1313.0,321.0
18824,990,4,0,474,0,-1,76.0,76.0,321.0
3890,1067,4,1,484,0,66,2469.0,2469.0,276.0
22037,249,10,2,502,0,29,2376.0,2376.0,403.0
22037,249,10,2,502,0,29,3262.0,3262.0,609.0
22037,249,10,2,502,0,29,1091.0,1091.0,529.0
22037,249,10,2,502,0,29,146.0,146.0,529.0
22037,249,10,2,502,0,29,1694.0,1694.0,554.0
22037,249,10,2,502,0,29,2863.0,2863.0,554.0
22037,249,10,2,502,0,29,2863.0,2863.0,522.0
22037,249,10,2,502,0,29,1085.0,1085.0,342.0
22037,249,10,2,502,0,29,1138.0,1138.0,80.0
7174,269,6,1,495,0,146,,3004.6,613.0
16175,249,10,1,503,0,39,2376.0,2376.0,403.0
16175,249,10,1,503,0,39,1091.0,1091.0,529.0
16175,249,10,1,503,0,39,146.0,146.0,529.0
16175,249,10,1,503,0,39,1085.0,1085.0,342.0
16175,249,10,1,503,0,39,1138.0,1138.0,80.0
9624,623,10,1,4,0,84,1176.0,1176.0,548.0
9624,623,10,1,4,0,84,1796.0,1796.0,585.0
9624,623,10,1,4,0,84,732.0,732.0,593.0
9624,623,10,1,4,0,84,2822.0,2822.0,593.0
9624,623,10,1,4,0,84,17.0,17.0,593.0
9624,623,10,1,4,0,84,1361.0,1361.0,593.0
24315,1232,6,0,495,0,146,3195.0,3195.0,554.0
24315,1232,6,0,495,0,146,3837.0,3837.0,405.0
19971,386,10,0,507,0,17,1421.0,1421.0,350.0
19971,386,10,0,507,0,17,2948.0,2948.0,159.0
19971,386,10,0,507,0,17,3297.0,3297.0,159.0
19971,386,10,0,507,0,17,1851.0,1851.0,159.0
19971,386,10,0,507,0,17,1578.0,1578.0,342.0
19971,386,10,0,507,0,17,1085.0,1085.0,342.0
19971,386,10,0,507,0,17,2632.0,2632.0,14.0
5944,646,4,0,502,0,161,3262.0,3262.0,609.0
5944,646,4,0,502,0,161,3659.0,3659.0,415.0
20029,249,10,1,501,0,45,634.0,634.0,403.0
20029,249,10,1,501,0,45,2605.0,2605.0,401.0
20029,249,10,1,501,0,45,277.0,277.0,401.0
20029,249,10,1,501,0,45,1085.0,1085.0,342.0
2926,1036,4,2,462,0,-1,3827.0,3827.0,0.0
2926,1036,4,2,462,0,-1,1611.0,1611.0,213.0
32132,958,10,0,491,3,156,1545.0,1545.0,549.0
32132,958,10,0,491,3,156,3698.0,3698.0,39.0
28509,249,10,0,503,0,17,2376.0,2376.0,403.0
28509,249,10,0,503,0,17,146.0,146.0,529.0
28509,249,10,0,503,0,17,1085.0,1085.0,342.0
28509,249,10,0,503,0,17,1138.0,1138.0,80.0
16596,1045,4,1,525,0,-1,299.0,299.0,554.0
23366,1295,10,1,503,0,101,163.0,163.0,515.0
11844,140,4,1,457,0,-1,,2913.6,613.0
15462,249,10,0,503,0,17,2376.0,2376.0,403.0
15462,249,10,0,503,0,17,146.0,146.0,529.0
15462,249,10,0,503,0,17,1085.0,1085.0,342.0
15462,249,10,0,503,0,17,1138.0,1138.0,80.0
15815,249,10,1,501,0,17,634.0,634.0,403.0
15815,249,10,1,501,0,17,277.0,277.0,401.0
15815,249,10,1,501,0,17,3688.0,3688.0,554.0
15815,249,10,1,501,0,17,284.0,284.0,554.0
15815,249,10,1,501,0,17,1085.0,1085.0,342.0
14494,249,10,1,503,0,17,2376.0,2376.0,403.0
14494,249,10,1,503,0,17,146.0,146.0,529.0
14494,249,10,1,503,0,17,1085.0,1085.0,342.0
14494,249,10,1,503,0,17,1138.0,1138.0,80.0
7048,249,10,0,501,0,5,634.0,634.0,403.0
7048,249,10,0,501,0,5,277.0,277.0,401.0
7048,249,10,0,501,0,5,1085.0,1085.0,342.0
18269,249,10,1,503,0,17,2376.0,2376.0,403.0
18269,249,10,1,503,0,17,146.0,146.0,529.0
18269,249,10,1,503,0,17,1694.0,1694.0,554.0
18269,249,10,1,503,0,17,2863.0,2863.0,554.0
18269,249,10,1,503,0,17,2863.0,2863.0,522.0
18269,249,10,1,503,0,17,1085.0,1085.0,342.0
18269,249,10,1,503,0,17,1138.0,1138.0,80.0
29407,1319,4,2,527,0,144,3005.0,3005.0,477.0
17719,1163,4,0,513,0,-1,3107.0,3107.0,300.0
22783,157,10,1,149,3,60,3199.0,3199.0,44.0
22783,157,10,1,149,3,60,1080.0,1080.0,78.0
22783,157,10,1,149,3,60,3981.0,3981.0,522.0
22783,157,10,1,149,3,60,4201.0,4201.0,522.0
22783,157,10,1,149,3,60,2937.0,2937.0,86.0
3439,1232,6,0,495,0,146,3837.0,3837.0,405.0
30045,402,10,2,538,3,60,35.0,35.0,382.0
9866,251,4,1,465,0,-1,2065.0,2065.0,469.0
19885,1232,6,0,495,0,146,3837.0,3837.0,405.0
6507,322,6,1,536,0,46,1984.0,1984.0,158.0
9948,1156,10,1,505,0,126,,3189.0,613.0
21374,322,6,1,536,0,46,1984.0,1984.0,158.0
30817,322,6,2,536,0,46,,2343.0,613.0
29643,322,6,1,536,0,46,1984.0,1984.0,158.0
2020,322,6,1,536,0,46,1984.0,1984.0,158.0
32312,455,6,1,315,0,17,3901.0,3901.0,522.0
32312,455,6,1,315,0,17,3900.0,3900.0,522.0
32312,455,6,1,315,0,17,3986.0,3986.0,522.0
31923,1111,4,0,487,0,144,2203.0,2203.0,276.0
31923,1111,4,0,487,0,144,3530.0,3530.0,334.0
31923,1111,4,0,487,0,144,3543.0,3543.0,334.0
31923,1111,4,0,487,0,144,2808.0,2808.0,2.0
31923,1111,4,0,487,0,144,2716.0,2716.0,334.0
26663,1163,10,0,503,0,17,2005.0,2005.0,361.0
26663,1163,10,0,503,0,17,74.0,74.0,361.0
26663,1163,10,0,503,0,17,1421.0,1421.0,350.0
26663,1163,10,0,503,0,17,2995.0,2995.0,391.0
26663,1163,10,0,503,0,17,3654.0,3654.0,361.0
26663,1163,10,0,503,0,17,1000.0,1000.0,257.0
26663,1163,10,0,503,0,17,3934.0,3934.0,522.0
30738,157,10,1,149,3,60,,1229.0,613.0
20675,980,4,1,121,3,66,1980.0,1980.0,453.0
13044,453,4,0,457,0,-1,995.0,995.0,600.0
13044,453,4,0,457,0,-1,1343.0,1343.0,456.0
9665,135,6,3,489,3,117,327.0,327.0,37.0
9665,135,6,3,489,3,117,4002.0,4002.0,522.0
29795,453,4,0,457,0,-1,995.0,995.0,600.0
29795,453,4,0,457,0,-1,1343.0,1343.0,456.0
3204,1349,4,1,484,3,144,2470.0,2470.0,276.0
27498,1486,6,1,487,3,117,2592.0,2592.0,328.0
27498,1486,6,1,487,3,117,1807.0,1807.0,15.0
15864,515,4,1,291,0,44,30.0,30.0,120.0
15864,515,4,1,291,0,44,1060.0,1060.0,96.0
15864,515,4,1,291,0,44,3268.0,3268.0,94.0
15864,515,4,1,291,0,44,2104.0,2104.0,507.0
15864,515,4,1,291,0,44,3935.0,3935.0,522.0
15864,515,4,1,291,0,44,3936.0,3936.0,522.0
15864,515,4,1,291,0,44,3937.0,3937.0,522.0
31456,950,4,2,486,0,66,188.0,188.0,15.0
10644,783,10,0,503,3,29,2005.0,2005.0,361.0
10644,783,10,0,503,3,29,1000.0,1000.0,257.0
10644,783,10,0,503,3,29,4030.0,4030.0,522.0
32455,611,10,1,491,0,101,,1924.6,613.0
24593,127,4,1,404,0,44,2332.0,2332.0,5.0
24593,127,4,1,404,0,44,2612.0,2612.0,229.0
24593,127,4,1,404,0,44,3668.0,3668.0,257.0
24593,127,4,1,404,0,44,2547.0,2547.0,607.0
24593,127,4,1,404,0,44,3047.0,3047.0,362.0
24593,127,4,1,404,0,44,2738.0,2738.0,362.0
24593,127,4,1,404,0,44,3514.0,3514.0,362.0
24593,127,4,1,404,0,44,2259.0,2259.0,362.0
3946,804,4,0,63,3,53,480.0,480.0,37.0
3946,804,4,0,63,3,53,4040.0,4040.0,522.0
27574,1002,6,1,216,3,122,74.0,74.0,361.0
27574,1002,6,1,216,3,122,4117.0,4117.0,522.0
2991,1111,4,0,487,0,144,333.0,333.0,482.0
2991,1111,4,0,487,0,144,2751.0,2751.0,482.0
2991,1111,4,0,487,0,144,2473.0,2473.0,276.0
2991,1111,4,0,487,0,144,3523.0,3523.0,370.0
2991,1111,4,0,487,0,144,3530.0,3530.0,334.0
2991,1111,4,0,487,0,144,2808.0,2808.0,2.0
2991,1111,4,0,487,0,144,1807.0,1807.0,15.0
2991,1111,4,0,487,0,144,274.0,274.0,340.0
2991,1111,4,0,487,0,144,547.0,547.0,453.0
2991,1111,4,0,487,0,144,779.0,779.0,2.0
2991,1111,4,0,487,0,144,914.0,914.0,453.0
8170,392,4,0,487,0,66,1402.0,1402.0,407.0
8170,392,4,0,487,0,66,1849.0,1849.0,599.0
189,322,6,1,536,0,46,1984.0,1984.0,158.0
6061,280,4,1,536,0,144,3653.0,3653.0,378.0
6061,280,4,1,536,0,144,3373.0,3373.0,471.0
31469,280,4,1,536,0,144,3653.0,3653.0,378.0
31469,280,4,1,536,0,144,3373.0,3373.0,471.0
1046,322,6,2,536,0,46,1984.0,1984.0,158.0
13830,280,4,1,536,0,144,3653.0,3653.0,378.0
13830,280,4,1,536,0,144,3373.0,3373.0,471.0
30751,853,4,0,469,0,51,407.0,407.0,44.0
30751,853,4,0,469,0,51,2126.0,2126.0,501.0
30751,853,4,0,469,0,51,2501.0,2501.0,228.0
856,901,4,1,491,0,66,,1783.2,613.0
10090,615,10,0,519,-1,132,3901.0,3901.0,522.0
10090,615,10,0,519,-1,132,3902.0,3902.0,522.0
10090,615,10,0,519,-1,132,3910.0,3910.0,522.0
10090,615,10,0,519,-1,132,2979.0,2979.0,177.0
10090,615,10,0,519,-1,132,2872.0,2872.0,241.0
6940,515,4,1,321,0,144,30.0,30.0,120.0
6940,515,4,1,321,0,144,3268.0,3268.0,94.0
6940,515,4,1,321,0,144,2104.0,2104.0,507.0
6940,515,4,1,321,0,144,3944.0,3944.0,522.0
6940,515,4,1,321,0,144,3937.0,3937.0,522.0
5723,513,6,1,491,0,117,3138.0,3138.0,453.0
21716,783,10,1,503,3,77,2005.0,2005.0,361.0
21716,783,10,1,503,3,77,74.0,74.0,361.0
21716,783,10,1,503,3,77,1000.0,1000.0,257.0
21716,783,10,1,503,3,77,3953.0,3953.0,522.0
21716,783,10,1,503,3,77,2032.0,2032.0,80.0
21716,783,10,1,503,3,77,1184.0,1184.0,310.0
21716,783,10,1,503,3,77,4029.0,4029.0,522.0
17168,143,4,1,491,0,144,1807.0,1807.0,15.0
11000,127,4,0,404,0,44,2332.0,2332.0,5.0
11000,127,4,0,404,0,44,2612.0,2612.0,229.0
11000,127,4,0,404,0,44,3668.0,3668.0,257.0
11000,127,4,0,404,0,44,2547.0,2547.0,607.0
11000,127,4,0,404,0,44,3047.0,3047.0,362.0
11000,127,4,0,404,0,44,2738.0,2738.0,362.0
11000,127,4,0,404,0,44,3514.0,3514.0,362.0
11000,127,4,0,404,0,44,2259.0,2259.0,362.0
18373,127,4,0,404,0,44,2332.0,2332.0,5.0
18373,127,4,0,404,0,44,2612.0,2612.0,229.0
18373,127,4,0,404,0,44,3668.0,3668.0,257.0
18373,127,4,0,404,0,44,2547.0,2547.0,607.0
18373,127,4,0,404,0,44,3047.0,3047.0,362.0
18373,127,4,0,404,0,44,2738.0,2738.0,362.0
18373,127,4,0,404,0,44,3514.0,3514.0,362.0
18373,127,4,0,404,0,44,2259.0,2259.0,362.0
28092,1135,10,1,374,0,156,614.0,614.0,256.0
12643,430,4,1,295,0,44,,3481.4,613.0
14523,441,4,1,462,0,-1,2091.0,2091.0,350.0
14523,441,4,1,462,0,-1,644.0,644.0,309.0
14523,441,4,1,462,0,-1,2023.0,2023.0,565.0
14523,441,4,1,462,0,-1,3447.0,3447.0,62.0
10936,772,10,0,505,0,126,568.0,568.0,407.0
10936,772,10,0,505,0,126,794.0,794.0,437.0
4395,772,10,1,505,0,126,568.0,568.0,407.0
4395,772,10,1,505,0,126,2777.0,2777.0,156.0
4395,772,10,1,505,0,126,794.0,794.0,437.0
3561,441,4,1,462,0,-1,,3242.8,613.0
31204,363,4,1,487,3,48,3138.0,3138.0,453.0
30739,554,10,3,522,0,17,,2567.4,613.0
5067,322,6,1,536,0,46,2957.0,2957.0,59.0
13583,1371,4,0,430,0,148,2679.0,2679.0,610.0
13583,1371,4,0,430,0,148,3820.0,3820.0,610.0
13583,1371,4,0,430,0,148,3901.0,3901.0,522.0
13583,1371,4,0,430,0,148,3910.0,3910.0,522.0
13583,1371,4,0,430,0,148,3540.0,3540.0,522.0
14531,398,4,1,497,0,105,,2305.4,613.0
3475,1049,4,1,474,0,76,2483.0,2483.0,44.0
3475,1049,4,1,474,0,76,344.0,344.0,282.0
3475,1049,4,1,474,0,76,3873.0,3873.0,110.0
3475,1049,4,1,474,0,76,2414.0,2414.0,110.0
23407,772,10,1,505,0,126,568.0,568.0,407.0
23407,772,10,1,505,0,126,794.0,794.0,437.0
26176,219,6,1,503,3,17,2995.0,2995.0,391.0
23838,772,10,0,505,0,126,1402.0,1402.0,407.0
23838,772,10,0,505,0,126,2777.0,2777.0,156.0
23838,772,10,0,505,0,126,1387.0,1387.0,54.0
1256,123,10,1,359,3,-1,551.0,551.0,307.0
1256,123,10,1,359,3,-1,1481.0,1481.0,307.0
26861,817,10,1,507,0,132,,3176.2,613.0
24856,123,10,1,359,3,-1,1481.0,1481.0,307.0
20364,1494,4,0,487,3,66,2470.0,2470.0,276.0
20364,1494,4,0,487,3,66,2848.0,2848.0,260.0
20635,772,10,3,509,0,179,667.0,667.0,391.0
11915,1121,10,1,509,0,132,667.0,667.0,391.0
11915,1121,10,1,509,0,132,3903.0,3903.0,522.0
1933,1282,10,1,382,3,127,219.0,219.0,256.0
14320,186,10,0,421,3,3,3224.0,3224.0,244.0
14320,186,10,0,421,3,3,2580.0,2580.0,244.0
14320,186,10,0,421,3,3,2690.0,2690.0,148.0
14320,186,10,0,421,3,3,2700.0,2700.0,148.0
6725,1382,10,1,504,0,185,2382.0,2382.0,339.0
6725,1382,10,1,504,0,185,339.0,339.0,36.0
31484,680,4,0,514,0,187,2732.0,2732.0,548.0
31484,680,4,0,514,0,187,2451.0,2451.0,349.0
31484,680,4,0,514,0,187,1383.0,1383.0,349.0
31484,680,4,0,514,0,187,1844.0,1844.0,349.0
31484,680,4,0,514,0,187,1449.0,1449.0,349.0
21563,219,10,2,536,0,156,,1566.8,613.0
24151,771,10,0,504,0,17,3900.0,3900.0,522.0
24151,771,10,0,504,0,17,3903.0,3903.0,522.0
24151,771,10,0,504,0,17,3910.0,3910.0,522.0
24151,771,10,0,504,0,17,3604.0,3604.0,339.0
24151,771,10,0,504,0,17,99.0,99.0,187.0
24151,771,10,0,504,0,17,3266.0,3266.0,187.0
5335,532,4,3,487,0,66,3900.0,3900.0,522.0
5335,532,4,3,487,0,66,3901.0,3901.0,522.0
5335,532,4,3,487,0,66,3905.0,3905.0,522.0
5335,532,4,3,487,0,66,3902.0,3902.0,522.0
5335,532,4,3,487,0,66,3903.0,3903.0,522.0
5335,532,4,3,487,0,66,2469.0,2469.0,276.0
5335,532,4,3,487,0,66,914.0,914.0,453.0
5335,532,4,3,487,0,66,3916.0,3916.0,522.0
14155,1127,6,0,302,3,45,1772.0,1772.0,120.0
14155,1127,6,0,302,3,45,2925.0,2925.0,199.0
14155,1127,6,0,302,3,45,3987.0,3987.0,522.0
14155,1127,6,0,302,3,45,3988.0,3988.0,522.0
7678,82,6,1,294,0,146,2136.0,2136.0,15.0
18933,860,10,0,505,0,126,568.0,568.0,407.0
18933,860,10,0,505,0,126,1737.0,1737.0,494.0
27668,206,10,1,503,0,122,1775.0,1775.0,361.0
27668,206,10,1,503,0,122,3964.0,3964.0,522.0
5813,860,10,1,502,0,45,3262.0,3262.0,609.0
5813,860,10,1,502,0,45,3779.0,3779.0,415.0
27344,430,6,1,280,0,48,57.0,57.0,173.0
8188,406,10,0,507,0,17,806.0,806.0,358.0
8188,406,10,0,507,0,17,1421.0,1421.0,350.0
8188,406,10,0,507,0,17,830.0,830.0,587.0
8188,406,10,0,507,0,17,1674.0,1674.0,14.0
2448,251,4,1,430,0,159,2722.0,2722.0,238.0
2448,251,4,1,430,0,159,2049.0,2049.0,44.0
2448,251,4,1,430,0,159,3625.0,3625.0,238.0
2448,251,4,1,430,0,159,4014.0,4014.0,522.0
2182,406,10,1,507,0,17,1421.0,1421.0,350.0
2182,406,10,1,507,0,17,830.0,830.0,587.0
2182,406,10,1,507,0,17,2632.0,2632.0,14.0
28068,453,4,0,457,0,-1,2927.0,2927.0,180.0
28068,453,4,0,457,0,-1,995.0,995.0,600.0
28068,453,4,0,457,0,-1,3800.0,3800.0,367.0
19351,453,4,0,457,0,-1,995.0,995.0,600.0
19001,970,4,0,474,0,-1,2011.0,2011.0,522.0
19001,970,4,0,474,0,-1,3150.0,3150.0,554.0
19001,970,4,0,474,0,-1,2256.0,2256.0,481.0
19001,970,4,0,474,0,-1,3574.0,3574.0,477.0
19001,970,4,0,474,0,-1,2345.0,2345.0,554.0
19001,970,4,0,474,0,-1,1749.0,1749.0,554.0
19001,970,4,0,474,0,-1,3595.0,3595.0,554.0
19001,970,4,0,474,0,-1,3561.0,3561.0,554.0
19001,970,4,0,474,0,-1,1382.0,1382.0,392.0
